Time[s],y_e[m],theta_e[rad],x_e[m],V[m/s],steering angle[rad],acceleration[m/s^2],calculation time[ms],progressed distance[m]
0.0,0.009191174014328557,0.04422347718047547,0.9967518544328554,5.0,0.0,0.0,0.0,0.9967518544328554
0.1,0.027666180505196484,0.10268035281443663,1.5023310636957912,5.126102579957171,-0.06926375615137594,1.2610257995717034,3.4557,1.5023310636957912
0.2,0.046764289124816116,0.1665249697618923,2.017056967719318,5.223859537502133,-0.1933290660342269,0.9775695754496234,3.1993,2.017056967719318
0.30000000000000004,0.055117651482825325,0.20466847416379838,2.5380469319760977,5.299558050999049,-0.33174592335880676,0.7569851349691654,3.1524,2.5380469319760977
0.4,0.04960041037700272,0.21991782523493864,3.0647331481908027,5.3580799525234815,-0.42647307820197927,0.5852190152443296,3.2788,3.0647331481908027
0.5,0.04255295270267897,0.22408973905978435,3.597660726878734,5.4032991659998615,-0.4476739588084409,0.4521921347638038,2.928,3.597660726878734
0.6,0.03973089152237878,0.224579116867863,4.136235294082081,5.4382377680615805,-0.4378670865691605,0.34938602061719376,3.0065,4.136235294082081
0.7,0.033051669867572964,0.21891501931412977,4.67875673568843,5.465182469845386,-0.4455756124146862,0.26944701783805797,2.394,4.67875673568843
0.7999999999999999,0.02811895997734734,0.2109026184005518,5.2243134652545224,5.485952452262987,-0.42813571597007855,0.20769982417601432,2.105,5.2243134652545224
0.8999999999999999,0.027579742528269415,0.20186084764522022,5.772028760279275,5.501967014004513,-0.39911264635871774,0.16014561741525932,1.9454,5.772028760279275
0.9999999999999999,0.024216681250366384,0.188821820742043,6.321183739960968,5.5142945748472245,-0.3885779175815992,0.12327560842712063,1.3431,6.321183739960968
1.0999999999999999,0.019648454693964763,0.17355084431915313,6.871680623417578,5.523790852031025,-0.36702942297940566,0.09496277183800708,1.6939,6.871680623417578
1.2,0.019211356797565728,0.15992788585020168,7.423481318218951,5.531110375852968,-0.3267144371088977,0.07319523821943226,1.5166,7.423481318218951
1.3,0.016357044321175844,0.14527929185987745,7.976144257708582,5.536729533856712,-0.30861107016654454,0.056191580037441125,1.2229,7.976144257708582
1.4000000000000001,0.013034110253082423,0.1307054588439538,8.529459457851551,5.541057347724618,-0.28282574054003695,0.04327813867906385,1.339,8.529459457851551
1.5000000000000002,0.011074035601678045,0.11726919966730776,9.083337294802913,5.544392753781402,-0.25147954563180663,0.033354060567837976,1.5014,9.083337294802913
1.6000000000000003,0.009969101770254923,0.1050792467125633,9.637608619410049,5.546960065169339,-0.22393578751341572,0.025673113879367417,1.251,9.637608619410049
1.7000000000000004,0.007830367928429482,0.0930397149849681,10.192143405700136,5.548935943861177,-0.20412542386606108,0.01975878691838507,1.2361,10.192143405700136
1.8000000000000005,0.004997442210275382,0.08129031351817817,10.746923074969127,5.55045733504275,-0.18341239163183068,0.01521391181572673,1.2268,10.746923074969127
1.9000000000000006,0.004395096112351319,0.07141896383264346,11.30193121981343,5.551630579565903,-0.15429954098260223,0.01173244523153734,1.7385,11.30193121981343
2.0000000000000004,0.0023690419931596263,0.06150895355854746,11.857075472786914,5.552532929912962,-0.13988303555092346,0.009023503470585635,0.9806,11.857075472786914
2.1000000000000005,6.758149426712337e-05,0.05207386581477913,12.412322322998534,5.553227078037616,-0.12176349708397519,0.006941481246544759,0.8569,12.412322322998534
2.2000000000000006,-0.0018142521616239496,0.043342643631080535,12.967659667421762,5.553762628367099,-0.10224811088188353,0.005355503294824913,0.8382,12.967659667421762
2.3000000000000007,-0.0031712065716513415,0.03529947041007109,13.523061260830506,5.554174759976834,-0.08369711986820644,0.004121316097358016,0.8108,13.523061260830506
2.400000000000001,-0.005389835732913446,0.027175948610874023,14.078494770112217,5.554492802009765,-0.0706913010008152,0.003180420329306878,0.8515,14.078494770112217
2.500000000000001,-0.00867897403786894,0.018899502579737937,14.633939661152354,5.554737377644198,-0.05818552301692066,0.002445756344330415,0.9155,14.633939661152354
2.600000000000001,-0.009755718180305769,0.011831807030719843,15.1893958070127,5.554925995398088,-0.03494944526358328,0.0018861775388995044,0.8506,15.1893958070127
2.700000000000001,-0.012624496181637534,0.003846234125922332,15.74483714293436,5.555072304351587,-0.026354127400345165,0.0014630895349805107,0.8593,15.74483714293436
2.800000000000001,-0.016840504910615933,-0.00463731736014561,16.30023314684993,5.555183917417164,-0.014738818841506374,0.0011161306557766724,2.6762,16.30023314684993
2.9000000000000012,-0.020370928791136292,-0.012719448996998839,16.855552988793562,5.555269501418982,0.004219614465244742,0.0008558400181765611,1.7378,16.855552988793562
3.0000000000000013,-0.023227132341309697,-0.020986996826123927,17.410784163288618,5.55533601712963,0.022944720451410685,0.0006651571064777246,0.8229,17.410784163288618
3.1000000000000014,-0.028836316597418678,-0.030953258635510683,17.965883696936295,5.555386527825792,0.03126307918172284,0.0005051069616239429,0.8221,17.965883696936295
3.2000000000000015,-0.035904326408871125,-0.041655876201724625,18.520752840214662,5.555425605253914,0.04664144039982426,0.0003907742812144343,0.8878,18.520752840214662
3.3000000000000016,-0.040079849577497294,-0.05193906005853932,19.0753494974491,5.555455661935062,0.0777037156344974,0.0003005668114794801,0.902,19.0753494974491
3.4000000000000017,-0.049383381808467824,-0.06587260770761928,19.62955559381826,5.555478945276129,0.08343058884132726,0.00023283341067530648,1.0843,19.62955559381826
